ID_A;DV_A;MACROZONA;TAMANO;TRAMO;FE;P200;P201;P202;P203;P230;P231;P232;P233;P234;P235;P236;P237;P238;P239;P240;P241;P242;P243;P244;P245;P228;P229;P3000;P3002;P3004;P3006;P3330;P3336;P3338;P3331;P3337;P3339;P3231;P3232;P3233;P3234;P3235;P3237;P3238;P3240;P3248;P3250;P3265;P3241;P3242;P3243;P3244;P3046;P3047;P3048;P3049;P3050;P3051;P3253;P3254;P3255;P3256;P3257;P3266;P3267;P3268;P3271;P4000;P4002;P4003;P3055;P4118;P3344;P3269;P3270;P3057;P4119;P3345;P4139;P3084;P3085;P4140;P3086;P3087;P4141;P3088;P3089;P4142;P3090;P3091;P4143;P3294;P3295;P4144;P3092;P3093;P4122;P4145;P4120;P4121;P3342;P3343;P3102;P3104;P3106;P3108;P3110;P3112;P3114;P3116;P3132;P3118;P3120;P3122;P3124;P3126;P3128;P3130;P3134;P3103;P3105;P3107;P3109;P3111;P3113;P3115;P3117;P3133;P3119;P3121;P3123;P3125;P3127;P3129;P3131;P3135;P3146;P3147;P3148;P4005;P4006;P4004;P4124;P4127;P4125;P4146;P3136;P4147;P3139;P4148;P3142;P4149;P3145;P4150;P3281;P4151;P3154;P4152;P3157;P4153;P3332;P4154;P3333;P4155;P3334;P4156;P3335;P3162;P3164;P3166;P3168;P3170;P3172;P3174;P3176;P3178;P3180;P3182;P3184;P3186;P3188;P3190;P3192;P3282;P3283;P3284;P3320;P3321;P3323;P3324;P3326;P3327;P3329;P4008;P4010;P4011;P4012;P4013;P4014;P4015;P4016;P4017;P4018;P4019;P4020;P4021;P4022;P4023;P4024;P4025;P4026;P4027;P4028;P4029;P4030;P4031;P4032;P4033;P4034;P4035;P4036;P4037;P4038;P4180;P4181;P4182;P4183;P4184;P4185;P4186;P4187;P4188;P4189;P4190;P4039;P4040;P4041;P4042;P4043;P4044;P4046;P4045;P4047;P3196;P3197;P3285;P3198;P3199;P3200;P3286;P3201;P3202;P3287;P3288;P3289;P3290;P3291;P3293;P3296;P3297;P3298;P4157;P4059;P4163;P4169;P4158;P4062;P4164;P4170;P4159;P4065;P4165;P4171;P4160;P4068;P4166;P4172;P4161;P4071;P4167;P4173;P4162;P4074;P4168;P4174;P4113;P4175;P4176;P4177;P4178;P4179;P3220;P3222;P4116;P3230;P024;P041;P026;P027;P040;P028;P0281;P021
22574;4;13;3;2;161,4774747;126612;60801;0;0;4;0;0;0;0;0;0;4;10;0;0;0;0;0;0;10;20;14;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;0;100;0;0;8;;0
22575;6;13;3;2;87,26712909;110532;10673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;3;3;3;4;4;4;4;2;2;4;4;4;1;3;3;1;2;3;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;0;100;0;0;9;;0
22576;9;1;1;2;5,997629809;5424454;7136606;0;0;0;29;0;6;0;0;0;35;0;8;0;2;0;0;0;10;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;1;2;2;1;2;1;1;2;2;2;3;1;1;3;3;3;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;1;100;0;0;8;;0
22577;6;13;2;2;4,714285714;1756427;1702182;0;0;4;32;5;2;0;0;0;43;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;1;1;2;1;1;1;2;4;3;3;1;2;2;2;1;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;2006;1;100;0;0;2;;0
22578;2;2;2;2;15,82198391;2216531;2742092;0;0;0;15;5;2;0;0;0;22;0;3;5;0;0;0;0;8;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;3;3;3;2;2;2;3;3;3;2;3;3;3;2;3;2;2;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;1;100;0;0;2;;0
22579;7;3;3;2;11,49914662;297817;440881;0;0;3;13;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;0;0;1;2015;1;100;0;0;9;;0
22581;7;13;3;2;1,528149854;148551;242711;0;0;0;0;0;3;0;0;0;3;0;0;0;1;0;0;0;1;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;2;2;2;4;4;4;4;3;4;4;4;4;3;4;4;4;2;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;1;0;2;2015;1;100;0;0;8;;0
22582;9;13;1;2;113,1588414;7350781;5738117;0;0;1;0;16;15;0;0;0;32;1;0;8;3;0;0;0;12;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;4;3;1;3;3;3;2;2;2;2;2;3;2;3;3;2;3;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;2006;1;100;0;0;8;;0
22583;4;13;3;2;16,12803805;79345;90417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;1;3;2015;0;100;0;0;8;;0
22584;3;5;3;2;7;122503;40491;0;0;0;12;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;3;2;2;2;1;2;2;2;1;3;3;2;2;3;2;2;1;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;2;2015;1;100;0;0;2;;0
22585;2;13;1;2;2,151832414;5417176;4684843;0;0;2;25;5;6;0;0;0;38;0;1;0;4;0;0;0;5;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2006;1;100;0;0;4;;0
22586;1;13;3;2;87,26712909;147595;62970;0;0;0;1;0;1;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;2;2;2;3;3;3;2;2;4;4;4;2;2;3;1;3;3;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;2015;1;100;0;0;8;;0
22587;5;13;1;2;1,212126412;4104103;3517627;10489;0;3;27;14;13;0;0;1;58;0;2;3;5;0;0;0;10;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;5;1;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;2;3;3;3;1;1;1;1;1;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;1;100;0;0;4;;1
22588;3;5;3;2;25,05172911;65000;35000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2017;1;100;0;0;2;;0
22589;4;13;3;2;81,57110793;114540;59759;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;0;0;0;0;0;0;;1;4;4;4;3;3;3;3;3;3;4;4;3;4;4;4;2;2;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;1;100;0;0;8;;0
22590;5;13;1;2;11,1797733;11997195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;1;100;0;0;8;;0
22591;3;2;2;2;20,24804502;1250000;700000;0;0;0;25;10;6;0;0;0;41;0;0;0;2;0;0;0;2;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;3;3;1;1;1;1;1;1;1;4;4;4;1;1;1;1;1;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;1;100;0;0;8;;0
22592;2;13;2;2;9,517171399;1703301;1723509;0;0;0;3;0;1;0;0;0;4;0;0;0;2;0;0;0;2;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;0;0;0;0;0;1;0;;6;4;3;3;3;4;4;4;4;2;4;2;4;2;4;4;4;2;4;1;1;0;1;1;1;0;1;0;;;;0;;;;0;;;;0;;;;0;0;0;;;;0;0;0;;2006;1;100;0;0;4;;0
22593;5;13;3;2;33,2656522;357454;345401;0;0;0;0;0;4;1;0;0;5;0;0;1;1;0;0;0;2;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;3;3;1;3;3;3;3;3;3;3;3;3;1;1;1;3;3;3;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2006;1;100;0;0;4;;1
22594;9;13;3;2;44,37915443;240000;87000;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;3;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;4;4;4;4;4;1;1;1;1;1;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2016;1;100;0;0;8;;0
22595;1;13;2;2;5,025145149;1000000;1200000;600000;800000;3;5;8;1;0;0;0;17;2;5;7;0;0;0;0;14;70;70;0;0;;;;;;;;;;;;;0;0;1;1;0;1;0;1;0;0;0;4;4;4;4;4;2;2;4;4;2;1;4;4;4;0;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;1;1;1;1;1;1;EXIGIR CAJA;7;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;1;0;2;2005;1;100;0;0;8;;0
22596;3;4;3;2;31,91344184;108722;4000000;0;0;1;0;1;0;0;0;0;2;3;0;1;0;0;0;0;4;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2016;0;100;0;0;2;;0
22597;1;13;3;2;63,97969656;77716;44403;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;2;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;0;0;0;0;1;0;;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;1;100;0;0;2;;0
22598;6;4;2;2;10;715076;807372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2006;1;100;0;0;2;;0
22599;1;13;3;2;3,700553199;106971;52650;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;3;1;3;3;1;1;3;1;3;3;2;3;3;3;1;3;3;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;1;100;0;0;2;;0
22600;8;3;3;2;112,0527491;700972;304809;0;0;0;1;0;4;0;0;3;8;0;0;0;0;0;0;0;0;8;8;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;2;2;2;2;2;2;1;3;1;4;4;2;2;1;1;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;1;100;0;0;2;;0
22601;4;13;3;2;3,700553199;115314;108356;0;0;0;0;0;2;0;0;0;2;0;0;0;1;0;0;0;1;71;63;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;2;1;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;1;100;0;0;8;;0
22604;3;13;2;2;1,474827934;1584333;2763252;0;0;0;14;3;1;0;0;0;18;0;5;5;3;0;0;0;13;20;31;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;1;1;3;3;3;1;1;1;1;3;1;1;1;1;1;3;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;1;100;0;0;8;;0
22605;2;3;3;2;6,325295253;201963;207795;0;0;0;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;0;100;0;0;8;;0
22606;9;1;3;2;9,531810484;114020;45840;0;0;0;0;0;0;0;0;55;55;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;2015;1;100;0;0;9;;0
22607;2;3;1;2;2,851500772;3787161;3025109;346838;682790;2;5;0;5;0;0;0;12;0;2;1;1;0;0;0;4;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;0;0;1;1;0;0;0;;4;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;1;0;2;2016;1;100;0;0;8;;0
